P_sat0,P_sat1,P_sat2,P_sat3,Phi_sat0,Phi_sat1,Phi_sat2,Phi_sat3
13399.187334416765,13207.682833152925,13343.309705228125,13766.405607592376,18396.138755216412,21247.886273205768,22331.793497730167,18770.644897951595
13379.58147668093,13178.413659389287,13331.035393766919,13762.132611917546,18402.369543235505,21068.444998237308,22359.027035797633,18784.684672698942
13381.079049290007,13157.431462121784,13299.650340908142,13748.24283222221,18388.188881228776,21188.85329267744,22268.347620452976,18754.839460069466
13353.834650010665,13131.572020788724,13298.768559987036,13744.977684205534,18301.804605772177,21179.45011426136,22463.307629815532,18696.539890168755
13357.297388510027,13149.022251472848,13306.092813720812,13728.267003799385,18366.88692027501,21191.77159611133,22318.51468102659,18793.064132982956
13377.477103931193,13136.25051644417,13296.331308055862,13747.813777538502,18316.767427447572,21225.2863969117,22269.0297258988,18763.268640065955
13350.352158507792,13138.563385207111,13291.064517886925,13741.82896089436,18483.356726670358,21135.31094488235,22255.84248430767,18672.42633605015
13343.042245235118,13145.792936137288,13307.119436071438,13737.710752587262,18338.171573772703,21230.79286665695,22315.80269083698,18807.533518258984
13333.386049768045,13134.929983041939,13288.112968065929,13718.100633160695,18347.971279818194,21190.97228969215,22342.794761653837,18739.847759175504
13334.58325322421,13113.722408729267,13281.920163209392,13728.99857234578,18363.89306549131,21022.448069764247,22315.420913537153,18749.041158580498
13318.789106486798,13133.934057927234,13282.750395594943,13716.350212540348,18373.168296431788,21026.521612959812,22268.888982163244,18799.906261029002
13315.412927482525,13105.199791279292,13303.620802901587,13710.533058444982,18263.30445265062,21123.417864694773,22303.623430174808,18763.956630339366
13318.767942439094,13118.318205925663,13291.340801264634,13695.751357981964,18310.0646209541,21200.184147515956,22274.97382905359,18777.76856722167
13315.573805248041,13116.03362983623,13297.559854566647,13724.384272172978,18427.239765663868,21178.56880273805,22346.33153920616,18721.96453507751
13316.19577822032,13133.195710070133,13306.328063327657,13700.040402537928,18285.702097190573,21220.792914713944,22396.68389228396,18699.601230045388
13306.47213807599,13105.138325309688,13295.945187798927,13713.732741061238,18306.529862067015,21103.740797957733,22337.72618381408,18665.956675333306
13284.427095044523,13105.421275197248,13298.589857551864,13691.360300653838,18274.589463485747,21119.3777768463,22289.32480794371,18781.048073347152
13284.964266347382,13087.71841908023,13288.401176807098,13692.042538022404,18243.49758768247,21088.9165984669,22262.837724693458,18673.841902672364
13275.206235465239,13067.71096173618,13275.675601802888,13681.723014486633,18382.55141886372,21078.945230218793,22308.368949829324,18658.555702057514
13268.704426136783,13066.596514500541,13267.986659257509,13678.692727609241,18271.404907443943,21035.376153451794,22265.644475020537,18647.890343099883
13255.531462173849,13070.557872713112,13265.314526601624,13643.619836400458,18278.022029405067,21057.135990526513,22214.898985465687,18763.06941893012
13260.807684689362,13060.89529865002,13280.055191050595,13663.388082569661,18340.483662765317,21021.899065752063,22262.719700820533,18664.431692300954
13296.7221601427,13082.941090202468,13302.822404589708,13686.525129773307,18225.880536678953,21009.631792140426,22318.621921630485,18705.110880361037
13287.54568268508,13071.445710815296,13303.898931281465,13684.52196560071,18335.043294912397,21076.768757041318,22288.283294824825,18693.32293378004
13283.276793686007,13091.646275606297,13314.150924991496,13675.958716211187,18341.066291193645,21053.645429612072,22303.312618294258,18795.29364737199
13266.027714179367,13095.099826657573,13321.74197180683,13684.51546432309,18270.796358211413,21121.39858683643,22387.882938608138,18669.147685127653
13257.93387485155,13055.195846408355,13289.501749492676,13653.338792460889,18271.128899227435,21082.16164135903,22397.99369939484,18674.4619921527
13222.98973163064,13035.969278776745,13258.37891164731,13639.994723078367,18222.787337553513,20999.660124940114,22322.466438083848,18598.62559615178
13227.89739801751,13053.82214125952,13252.888524085787,13645.733783043823,18229.2430852708,20991.29397515075,22236.601351688452,18602.436715645472
13229.922177946119,13033.788251206028,13268.395152065563,13625.571265837523,18220.187207543007,21054.083654579666,22196.132415348486,18634.899766305163
13195.364837676265,13026.19147159834,13258.81070867966,13642.085441962272,18105.582566434732,21044.28576377791,22239.361508822578,18670.578785079266
13224.308139296822,13040.448304732898,13302.266019613759,13620.794167157723,18254.952240352748,21145.4669980853,22266.609980945133,18684.40423949774
13244.970006717018,13052.381734112232,13298.478438315162,13642.407757131323,18216.00482878575,21043.741831989202,22323.4256473599,18667.651433852243
13245.430118894372,13053.42686216281,13295.973621555488,13638.334434830043,18328.498572573357,21036.312241827207,22266.099986327506,18723.681423647577
13252.324226445297,13073.496493481616,13315.229031378962,13661.9351894455,18213.87228764781,21107.263823763355,22268.937744602983,18627.107090765643
13248.898648003684,13077.188040643106,13319.623560227681,13653.927156811726,18181.46653229554,21040.610286591265,22285.452868088407,18667.79514742457
13244.240026666901,13079.78244170872,13305.287450777423,13656.629736326464,18232.90946871225,21116.641927833793,22266.644967514807,18674.56287054739
13258.245228999145,13067.101130263303,13323.244817987046,13672.622226628564,18201.94899780313,21069.69427042381,22362.393428837826,18687.261729428377
13244.489518828643,13074.838100177285,13359.868587190758,13643.204145503314,18209.440164058196,21012.454480966855,22312.77504030103,18667.52508305516
13238.900472260475,13049.584460456905,13289.269664222724,13649.084409249392,18173.031646209307,21040.736880117496,22407.555184018503,18623.137426135247
13221.993798305028,13053.2885545723,13321.397655129305,13641.52682075331,18278.372049336107,21059.990657768532,22375.514353996186,18552.821588531042
13235.600365964488,13060.709032048566,13302.57181206951,13642.150310136858,18198.005609954056,20971.695613790067,22238.23266705169,18603.76489493084
13225.714346552973,13060.740551886624,13309.610874762346,13635.196377031212,18239.86983421645,21069.552680506433,22296.277038295448,18625.053102724592
13230.674840231311,13049.436613689651,13308.246278822431,13639.403650636441,18275.914288258587,20968.029099729112,22280.464835633833,18614.791957398353
13213.670037999353,13020.306809626014,13316.52475071171,13625.709980762904,18204.560574947634,21004.211377673597,22306.142935728825,18663.810140817706
13198.75081892827,13031.790848324083,13306.968100785893,13612.350774953533,18205.519088599354,21020.2511780146,22299.948997465926,18601.8997915063
13164.367249657302,13019.072606914357,13273.784558572803,13596.5942560423,18156.336829926346,21005.51186122901,22335.019442296227,18669.645884702368
13165.745716594107,12992.507559625456,13262.90141039848,13577.063488961636,18140.68427304385,21005.423928748976,22174.493692300344,18655.158134547746
13151.707191321964,12970.392895047813,13277.040018481712,13568.678892510638,18171.808251983988,21063.91510395769,22183.856007261686,18559.992267317306
13122.27391218933,12982.441800362454,13245.305568883403,13555.51008931765,18145.69500270666,20880.670243749904,22388.145014749713,18546.692442154137
13126.758261861112,12958.392463300424,13246.072802030158,13543.165939515842,18138.735740336702,21019.875214985732,22215.77541506557,18549.845523023763
13118.477840622247,12979.714142374358,13253.777475012894,13561.62495993949,18166.466150888496,21047.3884768853,22254.237743649508,18529.605408725914
13127.805968722581,12962.815771721478,13262.816501637342,13545.345943913275,18161.5634546508,21048.23092505441,22211.624480238985,18583.564871108058
13149.13956288774,12972.785170995454,13256.674714659624,13545.91469949248,18125.055400458445,20978.600650155582,22172.63789261818,18609.694374499442
13130.500036646848,12991.664906626844,13273.293974881273,13556.95610896821,18171.6116663793,20993.05925540497,22259.239697730485,18484.876237396362
13138.187490429125,12983.70729476859,13274.057360410992,13560.873103141725,18080.796546075228,20969.058672025254,22283.861239779348,18510.38893996077
13163.290735018996,13002.050720286119,13330.965213114863,13575.62485159296,18146.665821692462,21022.75931643797,22381.39100508585,18572.83683281687
13154.549991367614,12998.234455455502,13304.27573169478,13559.903567733903,18116.49882282913,20996.805599719515,22262.515162864594,18599.483505692417
13161.782009989949,12986.957875952896,13293.132722914552,13559.217318640289,18125.73194467174,21000.97797810222,22369.495195281925,18573.532819059634
13153.929164120866,13013.916170993782,13320.295909800485,13573.722032520465,18162.330448554912,20996.47744863122,22281.34644279256,18628.257157836193
13148.250200117167,13000.236313723113,13323.45560952947,13551.369661672023,18113.4061765221,21038.444726832506,22330.385335959436,18600.079315742292
13149.91905277956,12999.154819887292,13325.962467912077,13550.74736170526,18117.013712161337,21068.248097521482,22338.91785294191,18540.821626928202
13122.857931665621,13002.198364282267,13295.60256020854,13536.587171852734,18109.599717659996,20977.71311150453,22316.821570941804,18510.746013797267
13132.03051794227,12995.919894495719,13296.59000918538,13545.830658222232,18196.941704465546,20967.746463498577,22303.514342377854,18552.318722916712
13122.611216514382,12984.957000130506,13283.81116401626,13530.46059734269,18123.911604800214,21000.95326341387,22333.992524902973,18495.613476082497
13096.897128984914,12977.90018757045,13288.723275411085,13508.75400207001,18100.929742808254,20982.879626203056,22300.03888543292,18590.174472423027
13089.35380804094,12931.319515344872,13260.051239797416,13506.55038151852,18109.134157503173,20948.414911621065,22178.825686331907,18479.414407025597
13086.878451928587,12943.905931044077,13256.691845601734,13473.17695846881,18018.85245993784,20916.050985632017,22230.1610283833,18486.935905946048
13069.917038065447,12942.69432988475,13252.1992237804,13472.505981235114,18056.671061748162,20991.99363935568,22341.470811016556,18518.039918314218
13070.561975740835,12945.139270045822,13266.746889036527,13481.27075841706,18145.80883002057,20945.942061798454,22290.95858961774,18422.089154151163
13050.418540254741,12925.060775848686,13267.809981164268,13462.670833423932,18037.6490950329,20950.437934036672,22254.58801428361,18415.612327232822
13046.07510762423,12937.477332886683,13261.763465663984,13428.801560616776,18103.4313432062,20954.76074953024,22218.090996500057,18486.079660513235
13031.118127568045,12932.908842942403,13245.402751775751,13422.377709185914,18091.586278960927,20907.262940185963,22235.447850049433,18414.559692557916
13030.680261439738,12893.975094448575,13240.388123764253,13443.600079123224,18059.39961683715,20874.177530101933,22244.96422703195,18392.438248653154
13033.705648838544,12903.0417195771,13255.946850026692,13432.736312668216,18072.7160105209,21009.071263866634,22293.74902532111,18395.86768556171
13036.271350037763,12931.654287154171,13242.556407493865,13427.611379112823,18109.273555409527,20883.492560668263,22226.577019699398,18452.310016288204
13017.731044152606,12906.12498421444,13238.37162818733,13420.25930139275,17985.580323746388,20974.54780491051,22190.332301958708,18375.970526296867
12984.701017469539,12903.593822427614,13219.949156878747,13364.585991553156,17970.40203625116,20872.33980404618,22232.60744861615,18338.999945765012
13032.909747784488,12901.57459093173,13232.014765907554,13406.293913990858,18027.19837251691,20915.285118707543,22191.94127716573,18404.71161019629
13020.606352135332,12913.954777447794,13251.940696155236,13410.810761947145,18041.405577260102,20965.991582516963,22293.121448703583,18335.297235925576
13011.246459197257,12897.558104276364,13238.90894328123,13415.948831258776,17997.46676063932,20895.617051134224,22236.05049099557,18373.788476478145
13003.136217849571,12894.320608433332,13221.871553346173,13393.72538200442,18026.682773491,20871.249537881766,22229.382046079758,18408.662844116945
12978.20862409676,12877.648419902043,13212.959564156785,13353.495404526326,17982.47562306583,20841.133168903823,22283.5793598113,18297.202696459804
12959.526210357688,12876.696829740047,13193.866054705115,13351.083126089794,17956.4881087657,20873.318933124443,22228.76898672296,18324.218409716614
12958.97278791427,12869.61402251542,13204.853354423169,13337.81887681563,17977.023668438793,20918.188834434495,22150.18100712984,18365.61511189376
